id,title,ingredients,instructions,sections_json,cookTimeMinutes,notes,tags,category,image,rating,sourceFile,sourceRow,importedAt,raw_payload_json
"cp--tuscan-chicken-786aedeb","CP: Tuscan Chicken","Chicken boobs\nSeasonings: salt, pepper, italian, paprika\nSauce\nHeavy cream\nCornstarch\nMinced garlic\nSalt and pepper\nSun dried tomatoes\nParmesan cheese\nChopped spinach: can be frozen but just thaw and remove as much water as possible bc it just waters down the sauce","Season chicken and put in the pot\nMake sauce and put in pot\nCook on low for like 5 hours ish","","","","","Other","","","remaining_recipe_sections (1).csv","25","2025-09-15T01:38:27.389Z","{""title"":""CP: Tuscan Chicken"",""category"":""Meals - Crockpot"",""tags"":"""",""cookTime"":"""",""ingredients"":""Chicken boobs\nSeasonings: salt, pepper, italian, paprika\nSauce\nHeavy cream\nCornstarch\nMinced garlic\nSalt and pepper\nSun dried tomatoes\nParmesan cheese\nChopped spinach: can be frozen but just thaw and remove as much water as possible bc it just waters down the sauce"",""instructions"":""Season chicken and put in the pot\nMake sauce and put in pot\nCook on low for like 5 hours ish"",""notes"":"""",""rating"":""""}"
"broccoli-cheddar-soup-2e3685a2","Broccoli Cheddar Soup","2 tbsp butter\n½ cup minced onion\n4-5 minced garlic cloves\n1 qt heavy cream\n12 oz broccoli, chopped finely\n½ cup shredded carrots\n8 oz cheddar cheese\nSpices\n½ tsp paprika\n½ tsp black pepper\n1 tsp salt\nSprinkle of nutmeg","Saute butter, onion, and garlic for a little\nAdd heavy cream, broccoli, carrots, and spices\nCover and let simmer until broccoli is soft\nAdd cheese and smile :)","","","Let’s fuck around and put this in a bread bowl or something idk","","Other","","","remaining_recipe_sections (1).csv","26","2025-09-15T01:38:27.389Z","{""title"":""Broccoli Cheddar Soup"",""category"":""Meals - Soups"",""tags"":"""",""cookTime"":"""",""ingredients"":""2 tbsp butter\n½ cup minced onion\n4-5 minced garlic cloves\n1 qt heavy cream\n12 oz broccoli, chopped finely\n½ cup shredded carrots\n8 oz cheddar cheese\nSpices\n½ tsp paprika\n½ tsp black pepper\n1 tsp salt\nSprinkle of nutmeg"",""instructions"":""Saute butter, onion, and garlic for a little\nAdd heavy cream, broccoli, carrots, and spices\nCover and let simmer until broccoli is soft\nAdd cheese and smile :)"",""notes"":""Let’s fuck around and put this in a bread bowl or something idk"",""rating"":""""}"
"chicken-gnocchi-soup-0fd8fb59","Chicken Gnocchi Soup","1 stick of butter\n12-14 oz shredded chicken\n2 minced garlic cloves, or 1 tbsp\n¼ - ⅓ onion\n¼ cup flour\n32 oz chicken broth\nSpices\n1 tsp salt\n½ tsp black pepper\n1 tsp thyme\n1 tsp dried parsley\nFull package of gnocchi\n½ cup of heavy cream\nOther Veggies\nCelery\nCarrots\nSpinach","Melt butter in a pan\nAdd chicken, onion, garlic and other veggies\nAdd flour and stir\nAdding chicken broth and spice mixture\nLet it come to a boil before adding gnocchi\nWhen gnocchi floats to the top, add heavy cream and spinach","","","Made this recipe and changed it after making it on 11.13.23 for the very first time ever. This wasn’t my first time making soup, that was fall of 2020, and it was so bland. I was a little skeptical of it at the beginning, but you have to trust the process. I used Costco shredded chicken and it was perfect, but make sure to season it before adding it. Gnocchi was the perfect choice because it was so much easier to eat with the soup and pasta with a spoon rather than having long noodles and eating with a spoon. Love you tons babe. - mas Makes plenty for dinner and a good amount of leftovers to freeze.","","Other","","","remaining_recipe_sections (1).csv","27","2025-09-15T01:38:27.389Z","{""title"":""Chicken Gnocchi Soup"",""category"":""Meals - Soups"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 stick of butter\n12-14 oz shredded chicken\n2 minced garlic cloves, or 1 tbsp\n¼ - ⅓ onion\n¼ cup flour\n32 oz chicken broth\nSpices\n1 tsp salt\n½ tsp black pepper\n1 tsp thyme\n1 tsp dried parsley\nFull package of gnocchi\n½ cup of heavy cream\nOther Veggies\nCelery\nCarrots\nSpinach"",""instructions"":""Melt butter in a pan\nAdd chicken, onion, garlic and other veggies\nAdd flour and stir\nAdding chicken broth and spice mixture\nLet it come to a boil before adding gnocchi\nWhen gnocchi floats to the top, add heavy cream and spinach"",""notes"":""Made this recipe and changed it after making it on 11.13.23 for the very first time ever. This wasn’t my first time making soup, that was fall of 2020, and it was so bland. I was a little skeptical of it at the beginning, but you have to trust the process. I used Costco shredded chicken and it was perfect, but make sure to season it before adding it. Gnocchi was the perfect choice because it was so much easier to eat with the soup and pasta with a spoon rather than having long noodles and eating with a spoon. Love you tons babe. - mas Makes plenty for dinner and a good amount of leftovers to freeze."",""rating"":""""}"
"lemon-chicken-orzo-soup-4a76ff9b","Lemon Chicken Orzo Soup","1 tbsp butter\n3 medium carrots\n3 celery stalks\n½ white onion\n3 garlic cloves\n2 tbsp flour\n6 cups chicken broth\n½ tsp italian seasoning\n1 cup orzo\nShredded cooked chicken\nLemon zest and juice\nGarlic powder\nSalt and peper","Melt butter in the the big pot fo today\nAdd carrots, celery, onion, garlic and saute for a bit\nAdd flour, broth, italian seasoning\nBring to a boil before adding orzo and chicken\nAdd the lemon stuff, garlic powder and s+p\nEat it when orzo is done!","","","Idrk if you’re a big soup guy besides tomato basil soup. Still up in the air if i’m gonna add that recipe to this unless you promise to only eat it a couple days after you get an infusion.","","Other","","","remaining_recipe_sections (1).csv","28","2025-09-15T01:38:27.389Z","{""title"":""Lemon Chicken Orzo Soup"",""category"":""Meals - Soups"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 tbsp butter\n3 medium carrots\n3 celery stalks\n½ white onion\n3 garlic cloves\n2 tbsp flour\n6 cups chicken broth\n½ tsp italian seasoning\n1 cup orzo\nShredded cooked chicken\nLemon zest and juice\nGarlic powder\nSalt and peper"",""instructions"":""Melt butter in the the big pot fo today\nAdd carrots, celery, onion, garlic and saute for a bit\nAdd flour, broth, italian seasoning\nBring to a boil before adding orzo and chicken\nAdd the lemon stuff, garlic powder and s+p\nEat it when orzo is done!"",""notes"":""Idrk if you’re a big soup guy besides tomato basil soup. Still up in the air if i’m gonna add that recipe to this unless you promise to only eat it a couple days after you get an infusion."",""rating"":""""}"
"tortellini-sausage-soup-89648db2","Tortellini Sausage Soup","1 tbsp butter\n1 tbsp olive oil\n1 lb italian sausage\n1 medium yellow onion, finely diced\n½ cup celectry, finely diced\n½ cup carrot, finely diced\n6-8 cloves garlic, minced\nItalian seasoning\nSalt and pepper\nRed chili flakes\n3 tbsp tomato paste\n3 tbsp flour\n½ cup dry white wine\n28 oz crushed tomato\n4 cups chicken broth\nParmesan\n½ cup heavy cream\n2 cups spinach","In a large pot, heat olive oil and butter\nAdd onion, celery, carrot, salt, black pepper, italian seasoning and red pepper. Saute for 5-7 minutes,\nAdd in italian sausage and cook fully\nClear center of pot, add in tomato paste\nSprinkle in flour and stir, cook for 1-2 minutes\nDeglaze with white wine, cook for about 2 minutes\nPour in crushed tomatoes and chicken broth. Add salt and pepper\nAdd in parmesan, stir and simmer uncovered for 20-30 minutes\nPour in tortellini and spinach, simmer for 3-4 minutes, until tortellini is cooked.\nAdd in cream and parmesan","","","","","Other","","","remaining_recipe_sections (1).csv","29","2025-09-15T01:38:27.389Z","{""title"":""Tortellini Sausage Soup"",""category"":""Meals - Soups"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 tbsp butter\n1 tbsp olive oil\n1 lb italian sausage\n1 medium yellow onion, finely diced\n½ cup celectry, finely diced\n½ cup carrot, finely diced\n6-8 cloves garlic, minced\nItalian seasoning\nSalt and pepper\nRed chili flakes\n3 tbsp tomato paste\n3 tbsp flour\n½ cup dry white wine\n28 oz crushed tomato\n4 cups chicken broth\nParmesan\n½ cup heavy cream\n2 cups spinach"",""instructions"":""In a large pot, heat olive oil and butter\nAdd onion, celery, carrot, salt, black pepper, italian seasoning and red pepper. Saute for 5-7 minutes,\nAdd in italian sausage and cook fully\nClear center of pot, add in tomato paste\nSprinkle in flour and stir, cook for 1-2 minutes\nDeglaze with white wine, cook for about 2 minutes\nPour in crushed tomatoes and chicken broth. Add salt and pepper\nAdd in parmesan, stir and simmer uncovered for 20-30 minutes\nPour in tortellini and spinach, simmer for 3-4 minutes, until tortellini is cooked.\nAdd in cream and parmesan"",""notes"":"""",""rating"":""""}"
"veggie-fall-soup-11ab5465","Veggie Fall Soup","1 red bell pepper\n1 lb carrot\n1 white onion\n2 garlic cloves,\n1 lb roma tomato (3 small)\n1 yellow squash\n1 zucchini\nChicken broth\n2 tbsp milk (optional)\nItalian Seasoning\nSalt\nPepper\nOnion Powder\nVegetable Oil\nTruffle Oil","Rough chop all veggies\nToss veggies in veggie/truffle oil and salt, peper, onion powder, italian seasoning\nBake for 30-40 minutes at 400, broil for 10ish minutes\nBlend all together with half a cup of chicken broth\nBlend chunks on low, then high for a couple minutes\nThrow in pot on stove, low heat\nMix in chicken broth, seasonings, milk until desired thickness and flavor","","","So good","","Other","","","remaining_recipe_sections (1).csv","30","2025-09-15T01:38:27.390Z","{""title"":""Veggie Fall Soup"",""category"":""Meals - Soups"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 red bell pepper\n1 lb carrot\n1 white onion\n2 garlic cloves,\n1 lb roma tomato (3 small)\n1 yellow squash\n1 zucchini\nChicken broth\n2 tbsp milk (optional)\nItalian Seasoning\nSalt\nPepper\nOnion Powder\nVegetable Oil\nTruffle Oil"",""instructions"":""Rough chop all veggies\nToss veggies in veggie/truffle oil and salt, peper, onion powder, italian seasoning\nBake for 30-40 minutes at 400, broil for 10ish minutes\nBlend all together with half a cup of chicken broth\nBlend chunks on low, then high for a couple minutes\nThrow in pot on stove, low heat\nMix in chicken broth, seasonings, milk until desired thickness and flavor"",""notes"":""So good"",""rating"":""""}"
"name-3eb41622","Name","","Instructions not provided.","","","","","Other","","","remaining_recipe_sections (1).csv","31","2025-09-15T01:38:27.390Z","{""title"":""Name"",""category"":""Meals - Soups"",""tags"":"""",""cookTime"":"""",""ingredients"":"""",""instructions"":"""",""notes"":"""",""rating"":""""}"
"name-3eb41622","Name","","Instructions not provided.","","","","","Other","","","remaining_recipe_sections (1).csv","32","2025-09-15T01:38:27.390Z","{""title"":""Name"",""category"":""Meals - Soups"",""tags"":"""",""cookTime"":"""",""ingredients"":"""",""instructions"":"""",""notes"":"""",""rating"":""""}"
"other-3eb41622","Other","","Instructions not provided.","","","","","Other","","","remaining_recipe_sections (1).csv","33","2025-09-15T01:38:27.390Z","{""title"":""Other"",""category"":""Meals - Soups"",""tags"":"""",""cookTime"":"""",""ingredients"":"""",""instructions"":"""",""notes"":"""",""rating"":""""}"
"brown-sugar-coffee-syrup-5d74c472","Brown Sugar Coffee Syrup","1 cup water\n1 cup brown sugar\n1 teaspoon vanilla extract\n½ tsp cinnamon (adjust accordingly)","In a small pot over medium heat combine the water, brown sugar, vanilla, and the cinnamon\nBring to a gentle simmer and cook for 5 minutes until the sugar has dissolved and thickened\nRemove from heat and transfer to a jar","","","","","Other","","","remaining_recipe_sections (1).csv","34","2025-09-15T01:38:27.390Z","{""title"":""Brown Sugar Coffee Syrup"",""category"":""Other"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 cup water\n1 cup brown sugar\n1 teaspoon vanilla extract\n½ tsp cinnamon (adjust accordingly)"",""instructions"":""In a small pot over medium heat combine the water, brown sugar, vanilla, and the cinnamon\nBring to a gentle simmer and cook for 5 minutes until the sugar has dissolved and thickened\nRemove from heat and transfer to a jar"",""notes"":"""",""rating"":""""}"
"homemade-ranch-7da39ba2","Homemade Ranch","¼ cup buttermilk\n½ cup sour cream\n½ cup mayo\n1 tbsp dill\n1 tsp parsley\nGarlic powder, paprika, aleppo peper, lemon juice, garlic chives or regular","mix","","","Idk homemade ranch!","","Other","","","remaining_recipe_sections (1).csv","35","2025-09-15T01:38:27.390Z","{""title"":""Homemade Ranch"",""category"":""Other"",""tags"":"""",""cookTime"":"""",""ingredients"":""¼ cup buttermilk\n½ cup sour cream\n½ cup mayo\n1 tbsp dill\n1 tsp parsley\nGarlic powder, paprika, aleppo peper, lemon juice, garlic chives or regular"",""instructions"":""mix"",""notes"":""Idk homemade ranch!"",""rating"":""""}"
"italian-dressing-d2aee6d7","Italian Dressing","3/4 cup olive oil\n1/4 cup red or white wine vinegar\n1 tsp garlic powder\n1 tsp dried oregano\n1 tsp dried basil\n1/2 tsp onion powder\n1/2 tsp crushed red pepper\n3/4 tsp salt\n1/2 tsp pepper\n1 tsp lemon juice","See ingredients for preparation details.","","","","","Other","","","remaining_recipe_sections (1).csv","36","2025-09-15T01:38:27.390Z","{""title"":""Italian Dressing"",""category"":""Other"",""tags"":"""",""cookTime"":"""",""ingredients"":""3/4 cup olive oil\n1/4 cup red or white wine vinegar\n1 tsp garlic powder\n1 tsp dried oregano\n1 tsp dried basil\n1/2 tsp onion powder\n1/2 tsp crushed red pepper\n3/4 tsp salt\n1/2 tsp pepper\n1 tsp lemon juice"",""instructions"":"""",""notes"":"""",""rating"":""""}"
"kettle-corn-1d972458","Kettle Corn","¼ cup kernels\n2 tbsp oil\n2 tbsp sugar\n¼ tsp salt","Add oil and 3 kernels to a pot and put on the stove\nWait for the kernels to pop then add the rest and shake to coat in oil\nAdd sugar and salt\nShake for 3 seconds and rest for 3 seconds until it starts popping more frequently then just keep shaking\nPour into another bowl when ur done","","","","","Other","","","remaining_recipe_sections (1).csv","37","2025-09-15T01:38:27.390Z","{""title"":""Kettle Corn"",""category"":""Other"",""tags"":"""",""cookTime"":"""",""ingredients"":""¼ cup kernels\n2 tbsp oil\n2 tbsp sugar\n¼ tsp salt"",""instructions"":""Add oil and 3 kernels to a pot and put on the stove\nWait for the kernels to pop then add the rest and shake to coat in oil\nAdd sugar and salt\nShake for 3 seconds and rest for 3 seconds until it starts popping more frequently then just keep shaking\nPour into another bowl when ur done"",""notes"":"""",""rating"":""""}"
"protein-alfredo-sauce-04b96b6c","Protein Alfredo Sauce","1 block silken tofu (any tofu will do honestly)\n2ish cups of milk: start with just 1 cup to be safe\n2 tbsp lemon juice\n“Lots” of seasoning\nThyme, pepper, basil, oregano, nutritional yeast\nSomeone said add 1 tbsp tahini to make it more cheesy","Blend it all and add to pasta","","","Honestly this looked so good and people said it tastes like expensive alfredo Also someone in the comments said they had UC and this was great for them :)","","Other","","","remaining_recipe_sections (1).csv","38","2025-09-15T01:38:27.390Z","{""title"":""Protein Alfredo Sauce"",""category"":""Other"",""tags"":"""",""cookTime"":"""",""ingredients"":""1 block silken tofu (any tofu will do honestly)\n2ish cups of milk: start with just 1 cup to be safe\n2 tbsp lemon juice\n“Lots” of seasoning\nThyme, pepper, basil, oregano, nutritional yeast\nSomeone said add 1 tbsp tahini to make it more cheesy"",""instructions"":""Blend it all and add to pasta"",""notes"":""Honestly this looked so good and people said it tastes like expensive alfredo Also someone in the comments said they had UC and this was great for them :)"",""rating"":""""}"
